ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,IsHoliday,IsHoliday_lower,IsHoliday_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-06-13,315.17815529353743,-1201.7829932178165,4125.216261440175,315.17815529353743,315.17815529353743,0.0,0.0,0.0,1216.255024803526,1216.255024803526,1216.255024803526,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,359.03495777661107,359.03495777661107,359.03495777661107,-156.84213953708502,-156.84213953708502,-156.84213953708502,0.0,0.0,0.0,1531.4331800970635
2015-06-14,315.4590945850026,-1563.8791230847949,4096.955549993838,315.4590945850026,315.4590945850026,0.0,0.0,0.0,960.6113652119092,960.6113652119092,960.6113652119092,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,121.70305159580593,121.70305159580593,121.70305159580593,-175.1538929478968,-175.1538929478968,-175.1538929478968,0.0,0.0,0.0,1276.0704597969118
2015-06-15,315.7400338764678,-1463.298071079156,3827.7141505289746,315.7400338764678,315.7400338764678,0.0,0.0,0.0,845.5822683904097,845.5822683904097,845.5822683904097,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,23.898053086707254,23.898053086707254,23.898053086707254,-192.37799126029753,-192.37799126029753,-192.37799126029753,0.0,0.0,0.0,1161.3223022668776
2015-06-16,316.020973167933,-1387.9400869337255,4367.139653692575,316.020973167933,316.020973167933,0.0,0.0,0.0,1171.7371826015674,1171.7371826015674,1171.7371826015674,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,365.93878706624145,365.93878706624145,365.93878706624145,-208.2638110286739,-208.2638110286739,-208.2638110286739,0.0,0.0,0.0,1487.7581557695003
2015-06-17,316.3019124593982,-1526.3768068236689,3794.943729761458,316.3019124593982,316.3019124593982,0.0,0.0,0.0,688.6079644915452,688.6079644915452,688.6079644915452,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-102.83526113620434,-102.83526113620434,-102.83526113620434,-222.61898093625047,-222.61898093625047,-222.61898093625047,0.0,0.0,0.0,1004.9098769509434
2015-06-18,316.58285175086337,-2003.4791345600222,3148.2397052973756,316.58285175086337,316.58285175086337,0.0,0.0,0.0,92.9746062375374,92.9746062375374,92.9746062375374,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-685.7763258185223,-685.7763258185223,-685.7763258185223,-235.31127450794034,-235.31127450794034,-235.31127450794034,0.0,0.0,0.0,409.55745798840076
2015-06-20,317.14473033379375,-1307.7976927631864,4287.893223100527,317.14473033379375,317.14473033379375,0.0,0.0,0.0,1117.6200197951762,1117.6200197951762,1117.6200197951762,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,359.0349577766349,359.0349577766349,359.0349577766349,-255.47714454545877,-255.47714454545877,-255.47714454545877,0.0,0.0,0.0,1434.7647501289698
2015-06-21,317.42566962525893,-1379.7169294588819,4150.899745580737,317.42566962525893,317.42566962525893,0.0,0.0,0.0,872.7874320420607,872.7874320420607,872.7874320420607,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,121.70305159563469,121.70305159563469,121.70305159563469,-262.977826117574,-262.977826117574,-262.977826117574,0.0,0.0,0.0,1190.2131016673197
2015-06-22,317.70660891672406,-1582.4880671909896,3929.103154816499,317.70660891672406,317.70660891672406,0.0,0.0,0.0,769.0990863879309,769.0990863879309,769.0990863879309,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,23.89805308701016,23.89805308701016,23.89805308701016,-268.8611732630793,-268.8611732630793,-268.8611732630793,0.0,0.0,0.0,1086.805695304655
2015-06-23,317.9875482081893,-1520.4568852305883,4156.930444007383,317.9875482081893,317.9875482081893,0.0,0.0,0.0,1106.7400934414989,1106.7400934414989,1106.7400934414989,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,365.9387870658462,365.9387870658462,365.9387870658462,-273.26090018834725,-273.26090018834725,-273.26090018834725,0.0,0.0,0.0,1424.7276416496882
2015-06-24,318.2684874996545,-1571.9400105220227,3784.5306147732535,318.2684874996545,318.2684874996545,0.0,0.0,0.0,634.8805483272138,634.8805483272138,634.8805483272138,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-102.83526113673206,-102.83526113673206,-102.83526113673206,-276.3463971000541,-276.3463971000541,-276.3463971000541,0.0,0.0,0.0,953.1490358268683
2015-06-25,318.5494267911197,-2535.4628044058795,3096.6237415222827,318.5494267911197,318.5494267911197,0.0,0.0,0.0,49.97145624094892,49.97145624094892,49.97145624094892,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-685.7763258183563,-685.7763258183563,-685.7763258183563,-278.31442450469495,-278.31442450469495,-278.31442450469495,0.0,0.0,0.0,368.5208830320686
2015-06-27,319.11130537405,-1563.7292042358365,4234.606570552097,319.11130537405,319.11130537405,0.0,0.0,0.0,1093.3282402274253,1093.3282402274253,1093.3282402274253,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,359.0349577766391,359.0349577766391,359.0349577766391,-279.7689241132138,-279.7689241132138,-279.7689241132138,0.0,0.0,0.0,1412.4395456014754
2015-06-28,319.3922446655152,-1388.9770885649875,3838.2418464704538,319.3922446655152,319.3922446655152,0.0,0.0,0.0,856.059437686415,856.059437686415,856.059437686415,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,121.70305159610537,121.70305159610537,121.70305159610537,-279.70582047369044,-279.70582047369044,-279.70582047369044,0.0,0.0,0.0,1175.4516823519302
2015-06-29,319.6731839569804,-1727.6145180672818,3551.008929546714,319.6731839569804,319.6731839569804,0.0,0.0,0.0,758.5515662014346,758.5515662014346,758.5515662014346,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,23.898053086637486,23.898053086637486,23.898053086637486,-279.40869344920276,-279.40869344920276,-279.40869344920276,0.0,0.0,0.0,1078.224750158415
2015-06-30,319.95412324844557,-1136.376120004235,4128.88382603126,319.95412324844557,319.95412324844557,0.0,0.0,0.0,1100.921431520981,1100.921431520981,1100.921431520981,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,365.9387870657552,365.9387870657552,365.9387870657552,-279.07956210877427,-279.07956210877427,-279.07956210877427,0.0,0.0,0.0,1420.8755547694266
2015-07-01,320.23506253991076,-1807.4325160116618,3680.285448656545,320.23506253991076,320.23506253991076,0.0,0.0,0.0,632.3291055597051,632.3291055597051,632.3291055597051,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-102.83526113725968,-102.83526113725968,-102.83526113725968,-278.89783986703526,-278.89783986703526,-278.89783986703526,0.0,0.0,0.0,952.5641680996159
2015-07-02,320.51600183137595,-2202.615473949829,3109.992336314641,320.51600183137595,320.51600183137595,0.0,0.0,0.0,49.27135705713191,49.27135705713191,49.27135705713191,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-685.7763258181902,-685.7763258181902,-685.7763258181902,-279.01452368867797,-279.01452368867797,-279.01452368867797,0.0,0.0,0.0,369.78735888850787
2015-07-04,321.0778804143064,-1266.5795513717278,4197.339519302038,321.0778804143064,321.0778804143064,0.0,0.0,0.0,1092.5179362168608,1092.5179362168608,1092.5179362168608,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,359.03495777662926,359.03495777662926,359.03495777662926,-280.5792281237684,-280.5792281237684,-280.5792281237684,0.0,0.0,0.0,1413.595816631167
2015-07-05,321.3588197057715,-1625.534536850521,3738.571168400103,321.3588197057715,321.3588197057715,0.0,0.0,0.0,853.6118175039263,853.6118175039263,853.6118175039263,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,121.70305159578298,121.70305159578298,121.70305159578298,-282.1534406558568,-282.1534406558568,-282.1534406558568,0.0,0.0,0.0,1174.9706372096978
2015-07-06,321.6397589972367,-1617.241289558281,3796.6922973556084,321.6397589972367,321.6397589972367,0.0,0.0,0.0,753.6836667583633,753.6836667583633,753.6836667583633,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,23.898053086687554,23.898053086687554,23.898053086687554,-284.27659289232423,-284.27659289232423,-284.27659289232423,0.0,0.0,0.0,1075.3234257556
2015-07-07,321.9206982887019,-1564.5216392316802,4187.826888901927,321.9206982887019,321.9206982887019,0.0,0.0,0.0,1093.0826805910297,1093.0826805910297,1093.0826805910297,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,365.9387870656983,365.9387870656983,365.9387870656983,-286.91831303866866,-286.91831303866866,-286.91831303866866,0.0,0.0,0.0,1415.0033788797316
2015-07-08,322.2016375801671,-1775.0258107953064,3800.2352931257606,322.2016375801671,322.2016375801671,0.0,0.0,0.0,621.2127457511189,621.2127457511189,621.2127457511189,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-102.83526113808293,-102.83526113808293,-102.83526113808293,-290.0141996747982,-290.0141996747982,-290.0141996747982,0.0,0.0,0.0,943.414383331286
2015-07-09,322.48257687163226,-2376.2491397398217,3197.6818249765374,322.48257687163226,322.48257687163226,0.0,0.0,0.0,34.81618517693346,34.81618517693346,34.81618517693346,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-685.7763258182241,-685.7763258182241,-685.7763258182241,-293.4696955688423,-293.4696955688423,-293.4696955688423,0.0,0.0,0.0,357.2987620485657
2015-07-11,323.04445545456264,-1446.1740146750565,4168.558399326066,323.04445545456264,323.04445545456264,0.0,0.0,0.0,1072.1361210697562,1072.1361210697562,1072.1361210697562,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,359.03495777663346,359.03495777663346,359.03495777663346,-300.96104327087727,-300.96104327087727,-300.96104327087727,0.0,0.0,0.0,1395.180576524319
2015-07-12,323.3253947460278,-1445.959622951411,3796.0232478590265,323.3253947460278,323.3253947460278,0.0,0.0,0.0,831.0596466706529,831.0596466706529,831.0596466706529,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,121.70305159546051,121.70305159546051,121.70305159546051,-304.7056114888076,-304.7056114888076,-304.7056114888076,0.0,0.0,0.0,1154.3850414166807
2015-07-13,323.606334037493,-1864.6354168751272,3780.6111316856195,323.606334037493,323.606334037493,0.0,0.0,0.0,729.7197533614807,729.7197533614807,729.7197533614807,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,23.898053086737647,23.898053086737647,23.898053086737647,-308.240506289257,-308.240506289257,-308.240506289257,0.0,0.0,0.0,1053.3260873989736
2015-07-14,323.8872733289582,-1221.4118332188284,4136.145369392669,323.8872733289582,323.8872733289582,0.0,0.0,0.0,1068.5926506833991,1068.5926506833991,1068.5926506833991,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,365.9387870659117,365.9387870659117,365.9387870659117,-311.4083429465126,-311.4083429465126,-311.4083429465126,0.0,0.0,0.0,1392.4799240123573
2015-07-15,324.1682126204234,-1890.5554673123784,3888.9528470662744,324.1682126204234,324.1682126204234,0.0,0.0,0.0,597.167541171376,597.167541171376,597.167541171376,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-102.83526113667669,-102.83526113667669,-102.83526113667669,-314.0594042559473,-314.0594042559473,-314.0594042559473,0.0,0.0,0.0,921.3357537917993
2015-07-18,325.01103049481895,-1578.6047648037377,3966.826865176738,325.01103049481895,325.01103049481895,0.0,0.0,0.0,1055.4371331778823,1055.4371331778823,1055.4371331778823,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,359.03495777665734,359.03495777665734,359.03495777665734,-317.6600311627752,-317.6600311627752,-317.6600311627752,0.0,0.0,0.0,1380.4481636727012
2015-07-19,325.29196978628414,-1686.6964177438192,3712.577707154933,325.29196978628414,325.29196978628414,0.0,0.0,0.0,818.6550862415016,818.6550862415016,818.6550862415016,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,121.7030515952893,121.7030515952893,121.7030515952893,-317.11017191778774,-317.11017191778774,-317.11017191778774,0.0,0.0,0.0,1143.9470560277857
2015-07-20,325.57290907774933,-1796.8070997553043,3758.2051022564947,325.57290907774933,325.57290907774933,0.0,0.0,0.0,722.3520938032261,722.3520938032261,722.3520938032261,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,23.898053086364943,23.898053086364943,23.898053086364943,-315.6081658471389,-315.6081658471389,-315.6081658471389,0.0,0.0,0.0,1047.9250028809754
2015-07-21,325.8538483692145,-1185.9690580786487,4248.26504748228,325.8538483692145,325.8538483692145,0.0,0.0,0.0,1066.845047838415,1066.845047838415,1066.845047838415,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,365.9387870658548,365.9387870658548,365.9387870658548,-313.1559457914398,-313.1559457914398,-313.1559457914398,0.0,0.0,0.0,1392.6988962076296
2015-07-22,326.13478758009614,-1847.6913892653135,3446.1983734302153,326.13478758009614,326.13478758009614,0.0,0.0,0.0,601.4387118206092,601.4387118206092,601.4387118206092,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-102.83526113749996,-102.83526113749996,-102.83526113749996,-309.78823360589087,-309.78823360589087,-309.78823360589087,0.0,0.0,0.0,927.5734994007054
2015-07-23,326.4157267909778,-2542.5033622981437,3257.0638445539475,326.4157267909778,326.4157267909778,0.0,0.0,0.0,22.714713345510678,22.714713345510678,22.714713345510678,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-685.7763258183486,-685.7763258183486,-685.7763258183486,-305.5711674001408,-305.5711674001408,-305.5711674001408,0.0,0.0,0.0,349.1304401364885
2015-07-25,326.97760521274114,-1340.146301408496,4192.498813021717,326.97760521274114,326.97760521274114,0.0,0.0,0.0,1078.104205435124,1078.104205435124,1078.104205435124,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,359.0349577766081,359.0349577766081,359.0349577766081,-294.99295890548433,-294.99295890548433,-294.99295890548433,0.0,0.0,0.0,1405.081810647865
2015-07-26,327.2585444236228,-1412.6877356378052,3954.0038878877735,327.2585444236228,327.2585444236228,0.0,0.0,0.0,846.8749008704635,846.8749008704635,846.8749008704635,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,121.70305159560876,121.70305159560876,121.70305159560876,-288.8903572891452,-288.8903572891452,-288.8903572891452,0.0,0.0,0.0,1174.1334452940864
2015-07-27,327.5394836345045,-1601.7892028677645,3924.5824775518477,327.5394836345045,327.5394836345045,0.0,0.0,0.0,755.5160814443979,755.5160814443979,755.5160814443979,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,23.89805308649785,23.89805308649785,23.89805308649785,-282.4441782061,-282.4441782061,-282.4441782061,0.0,0.0,0.0,1083.0555650789024
2015-07-28,327.8204228453862,-1364.1881116095005,4316.432213427652,327.8204228453862,327.8204228453862,0.0,0.0,0.0,1104.187717743932,1104.187717743932,1104.187717743932,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,365.93878706579784,365.93878706579784,365.93878706579784,-275.81327588586606,-275.81327588586606,-275.81327588586606,0.0,0.0,0.0,1432.0081405893181
2015-07-30,328.38230126714956,-2296.2412552418277,3200.42406318039,328.38230126714956,328.38230126714956,0.0,0.0,0.0,65.66618196502239,65.66618196502239,65.66618196502239,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-685.7763258181825,-685.7763258181825,-685.7763258181825,-262.6196987807951,-262.6196987807951,-262.6196987807951,0.0,0.0,0.0,394.048483232172
2015-08-01,328.94417968891287,-1088.2183466406848,4150.628501305481,328.94417968891287,328.94417968891287,0.0,0.0,0.0,1122.6778541064696,1122.6778541064696,1122.6778541064696,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,359.034957776632,359.034957776632,359.034957776632,-250.4193102341625,-250.4193102341625,-250.4193102341625,0.0,0.0,0.0,1451.6220337953823
2015-08-02,329.2251188997945,-1401.7403279449738,4041.703345379827,329.2251188997945,329.2251188997945,0.0,0.0,0.0,890.8258139421262,890.8258139421262,890.8258139421262,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,121.70305159543751,121.70305159543751,121.70305159543751,-244.93944421731132,-244.93944421731132,-244.93944421731132,0.0,0.0,0.0,1220.0509328419207
2015-08-03,329.5060581106762,-1586.19865944249,3720.440485124704,329.5060581106762,329.5060581106762,0.0,0.0,0.0,798.0224921019189,798.0224921019189,798.0224921019189,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,23.898053086547975,23.898053086547975,23.898053086547975,-239.9377675486291,-239.9377675486291,-239.9377675486291,0.0,0.0,0.0,1127.528550212595
2015-08-04,329.78699732155786,-1325.0639906698436,4214.2248651269565,329.78699732155786,329.78699732155786,0.0,0.0,0.0,1144.5905961383437,1144.5905961383437,1144.5905961383437,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,365.93878706574094,365.93878706574094,365.93878706574094,-235.41039749139745,-235.41039749139745,-235.41039749139745,0.0,0.0,0.0,1474.3775934599016
2015-08-05,330.06793653243955,-1951.80339966915,3662.0596528533924,330.06793653243955,330.06793653243955,0.0,0.0,0.0,679.9205229222898,679.9205229222898,679.9205229222898,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-102.83526113721251,-102.83526113721251,-102.83526113721251,-231.30642250449776,-231.30642250449776,-231.30642250449776,0.0,0.0,0.0,1009.9884594547293
2015-08-06,330.3488757433212,-2407.126759902785,3226.294115200863,330.3488757433212,330.3488757433212,0.0,0.0,0.0,100.7606580761417,100.7606580761417,100.7606580761417,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-685.7763258184449,-685.7763258184449,-685.7763258184449,-227.52522266941352,-227.52522266941352,-227.52522266941352,0.0,0.0,0.0,431.10953381946285
2015-08-08,330.91075416508454,-1339.3482676686347,4153.380365687483,330.91075416508454,330.91075416508454,0.0,0.0,0.0,1152.8222516736557,1152.8222516736557,1152.8222516736557,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,359.0349577766559,359.0349577766559,359.0349577766559,-220.27491266700005,-220.27491266700005,-220.27491266700005,0.0,0.0,0.0,1483.7330058387402
2015-08-09,331.1916933759662,-1278.3693552758739,4019.905028977056,331.1916933759662,331.1916933759662,0.0,0.0,0.0,919.4113023229032,919.4113023229032,919.4113023229032,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,121.70305159511506,121.70305159511506,121.70305159511506,-216.35395583621184,-216.35395583621184,-216.35395583621184,0.0,0.0,0.0,1250.6029956988696
2015-08-11,331.75357179772953,-1383.2197969321137,4368.784765446661,331.75357179772953,331.75357179772953,0.0,0.0,0.0,1173.5469524766845,1173.5469524766845,1173.5469524766845,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,365.9387870659544,365.9387870659544,365.9387870659544,-206.45404115326997,-206.45404115326997,-206.45404115326997,0.0,0.0,0.0,1505.300524274414
2015-08-12,332.0345110086112,-1668.195627668141,3821.6363247302625,332.0345110086112,332.0345110086112,0.0,0.0,0.0,711.4503276214439,711.4503276214439,711.4503276214439,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-102.83526113774022,-102.83526113774022,-102.83526113774022,-199.77661780481586,-199.77661780481586,-199.77661780481586,0.0,0.0,0.0,1043.484838630055
2015-08-15,332.8773286412562,-1184.3007001811595,4357.914573508758,332.8773286412562,332.8773286412562,0.0,0.0,0.0,1204.9413222218325,1204.9413222218325,1204.9413222218325,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,359.03495777667973,359.03495777667973,359.03495777667973,-168.15584211884718,-168.15584211884718,-168.15584211884718,0.0,0.0,0.0,1537.8186508630888
2015-08-16,333.1582678521379,-1427.5491093476937,4064.7955066182626,333.1582678521379,333.1582678521379,0.0,0.0,0.0,983.3568594652278,983.3568594652278,983.3568594652278,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,121.70305159573694,121.70305159573694,121.70305159573694,-152.4083986945093,-152.4083986945093,-152.4083986945093,0.0,0.0,0.0,1316.5151273173656
2015-08-17,333.4392070630196,-1378.459460717688,4144.030264228921,333.4392070630196,333.4392070630196,0.0,0.0,0.0,904.5507001603063,904.5507001603063,904.5507001603063,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,23.898053086225364,23.898053086225364,23.898053086225364,-133.40955948991908,-133.40955948991908,-133.40955948991908,0.0,0.0,0.0,1237.9899072233259
2015-08-19,334.0010854847829,-1511.8483481539715,3779.328005260376,334.0010854847829,334.0010854847829,0.0,0.0,0.0,826.9276720299741,826.9276720299741,826.9276720299741,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-102.8352611382679,-102.8352611382679,-102.8352611382679,-84.29927339575802,-84.29927339575802,-84.29927339575802,0.0,0.0,0.0,1160.928757514757
2015-08-20,334.2820246956646,-2232.468884973605,3229.391337771172,334.2820246956646,334.2820246956646,0.0,0.0,0.0,274.6622974502341,274.6622974502341,274.6622974502341,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-685.776325818541,-685.776325818541,-685.776325818541,-53.62358329522496,-53.62358329522496,-53.62358329522496,0.0,0.0,0.0,608.9443221458987
2015-08-22,334.8439031174279,-827.4139318454148,4509.301353966949,334.8439031174279,334.8439031174279,0.0,0.0,0.0,1394.0249844173638,1394.0249844173638,1394.0249844173638,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,359.03495777663056,359.03495777663056,359.03495777663056,20.927820076733287,20.927820076733287,20.927820076733287,0.0,0.0,0.0,1728.8688875347916
2015-08-23,335.1248423283095,-1345.250049827672,4200.022904361539,335.1248423283095,335.1248423283095,0.0,0.0,0.0,1200.7350207439601,1200.7350207439601,1200.7350207439601,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,121.70305159541455,121.70305159541455,121.70305159541455,64.9697625845457,64.9697625845457,64.9697625845457,0.0,0.0,0.0,1535.8598630722697
2015-08-24,335.4057815391912,-1292.6236745026545,3901.5917257890064,335.4057815391912,335.4057815391912,0.0,0.0,0.0,1151.4568558355304,1151.4568558355304,1151.4568558355304,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,23.8980530862754,23.8980530862754,23.8980530862754,113.49659618525502,113.49659618525502,113.49659618525502,0.0,0.0,0.0,1486.8626373747215
2015-08-25,335.6867207500729,-881.3835908806319,4520.133801915576,335.6867207500729,335.6867207500729,0.0,0.0,0.0,1546.3803457808008,1546.3803457808008,1546.3803457808008,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,365.9387870658405,365.9387870658405,365.9387870658405,166.37935215096041,166.37935215096041,166.37935215096041,0.0,0.0,0.0,1882.0670665308737
2015-08-26,335.96765996095456,-1189.5516449708202,4196.974468155581,335.96765996095456,335.96765996095456,0.0,0.0,0.0,1134.6254564723765,1134.6254564723765,1134.6254564723765,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-102.83526113879556,-102.83526113879556,-102.83526113879556,223.39851104717218,223.39851104717218,223.39851104717218,0.0,0.0,0.0,1470.593116433331
2015-08-27,336.24859917183625,-2107.8187937363327,3763.088422164764,336.24859917183625,336.24859917183625,0.0,0.0,0.0,612.529752692778,612.529752692778,612.529752692778,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-685.7763258183468,-685.7763258183468,-685.7763258183468,284.24387194712466,284.24387194712466,284.24387194712466,0.0,0.0,0.0,948.7783518646143
2015-08-29,336.8104775935996,-620.1876577532489,4954.5390609736205,336.8104775935996,336.8104775935996,0.0,0.0,0.0,1788.8295907683282,1788.8295907683282,1788.8295907683282,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,359.0349577766741,359.0349577766741,359.0349577766741,415.7324264276542,415.7324264276542,415.7324264276542,0.0,0.0,0.0,2125.6400683619277
2015-08-30,337.09141680448124,-824.8736077509218,4512.520085924246,337.09141680448124,337.09141680448124,0.0,0.0,0.0,1621.0942215046448,1621.0942215046448,1621.0942215046448,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,121.70305159573401,121.70305159573401,121.70305159573401,485.32896334491073,485.32896334491073,485.32896334491073,0.0,0.0,0.0,1958.185638309126
2015-08-31,337.3723560153629,-849.9754679509217,4738.7904353957465,337.3723560153629,337.3723560153629,0.0,0.0,0.0,1594.6322273918488,1594.6322273918488,1594.6322273918488,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,23.89805308683107,23.89805308683107,23.89805308683107,556.6719677410175,556.6719677410175,556.6719677410175,0.0,0.0,0.0,1932.0045834072116
2015-09-01,337.6532952262446,-340.58046554385606,5188.450955522886,337.6532952262446,337.6532952262446,0.0,0.0,0.0,2009.0664355016497,2009.0664355016497,2009.0664355016497,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,365.9387870660538,365.9387870660538,365.9387870660538,629.065441871596,629.065441871596,629.065441871596,0.0,0.0,0.0,2346.7197307278943
2015-09-02,337.93423443712624,-578.6339555356201,4935.259012046744,337.93423443712624,337.93423443712624,0.0,0.0,0.0,1612.9892827011627,1612.9892827011627,1612.9892827011627,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-102.83526113798048,-102.83526113798048,-102.83526113798048,701.7623372751431,701.7623372751431,701.7623372751431,0.0,0.0,0.0,1950.9235171382888
2015-09-03,338.2151736480079,-1168.0609207073567,4294.653785790776,338.2151736480079,338.2151736480079,0.0,0.0,0.0,1102.262514433427,1102.262514433427,1102.262514433427,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-685.776325818409,-685.776325818409,-685.776325818409,773.9766336878359,773.9766336878359,773.9766336878359,0.0,0.0,0.0,1440.477688081435
2015-09-05,338.77705206977123,47.02250740445918,5193.462369362049,338.77705206977123,338.77705206977123,0.0,0.0,0.0,2286.7945817578484,2286.7945817578484,2286.7945817578484,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,359.03495777667837,359.03495777667837,359.03495777667837,913.6974174171704,913.6974174171704,913.6974174171704,0.0,0.0,0.0,2625.5716338276197
2015-09-06,339.0579912806529,-166.3029877988741,5215.9557984378525,339.0579912806529,339.0579912806529,0.0,0.0,0.0,2115.3227141203465,2115.3227141203465,2115.3227141203465,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,121.70305159620469,121.70305159620469,121.70305159620469,979.5574559601422,979.5574559601422,979.5574559601422,0.0,0.0,0.0,2454.3807054009994
2015-09-07,339.3389304915346,-370.63818661414365,4938.132030138735,339.3389304915346,339.3389304915346,0.0,0.0,0.0,2079.6305006828843,2079.6305006828843,2079.6305006828843,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,23.898053086205575,23.898053086205575,23.898053086205575,1041.6702410326786,1041.6702410326786,1041.6702410326786,0.0,0.0,0.0,2418.969431174419
2015-09-08,339.6198697024163,131.7354194595368,5717.185448076913,339.6198697024163,339.6198697024163,0.0,0.0,0.0,2479.2604543450375,2479.2604543450375,2479.2604543450375,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,365.9387870659969,365.9387870659969,365.9387870659969,1099.2594607150406,1099.2594607150406,1099.2594607150406,0.0,0.0,0.0,2818.8803240474535
2015-09-09,339.90080891329796,-507.62874140525804,5062.57388622154,339.90080891329796,339.90080891329796,0.0,0.0,0.0,2062.8190714960188,2062.8190714960188,2062.8190714960188,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-102.8352611365742,-102.8352611365742,-102.8352611365742,1151.5921260685927,1151.5921260685927,1151.5921260685927,0.0,0.0,0.0,2402.719880409317
