Order Date,Forecasted Sales,Type,yhat_lower,yhat_upper,Lower Bound,Upper Bound
2018-10-23,3352.394,Historical,,,0.0,0.0
2018-10-24,529.0849999999999,Historical,,,0.0,0.0
2018-10-26,999.868,Historical,,,0.0,0.0
2018-10-27,1086.32,Historical,,,0.0,0.0
2018-10-28,408.726,Historical,,,0.0,0.0
2018-10-29,46.96,Historical,,,0.0,0.0
2018-10-30,4025.73,Historical,,,0.0,0.0
2018-10-31,523.928,Historical,,,0.0,0.0
2018-11-01,2921.43,Historical,,,0.0,0.0
2018-11-02,6294.386,Historical,,,0.0,0.0
2018-11-03,4536.937,Historical,,,0.0,0.0
2018-11-04,10668.096,Historical,,,0.0,0.0
2018-11-05,2355.064,Historical,,,0.0,0.0
2018-11-06,4288.75,Historical,,,0.0,0.0
2018-11-07,2413.378,Historical,,,0.0,0.0
2018-11-08,384.1,Historical,,,0.0,0.0
2018-11-09,4751.492,Historical,,,0.0,0.0
2018-11-10,4007.548,Historical,,,0.0,0.0
2018-11-11,1815.218,Historical,,,0.0,0.0
2018-11-12,2911.386,Historical,,,0.0,0.0
2018-11-13,6633.4202000000005,Historical,,,0.0,0.0
2018-11-14,834.6579999999999,Historical,,,0.0,0.0
2018-11-15,559.2,Historical,,,0.0,0.0
2018-11-16,4755.234,Historical,,,0.0,0.0
2018-11-17,13408.7928,Historical,,,0.0,0.0
2018-11-18,1469.756,Historical,,,0.0,0.0
2018-11-19,7397.272,Historical,,,0.0,0.0
2018-11-20,2988.274,Historical,,,0.0,0.0
2018-11-21,2236.184,Historical,,,0.0,0.0
2018-11-22,35.712,Historical,,,0.0,0.0
2018-11-23,1153.109,Historical,,,0.0,0.0
2018-11-24,4736.061,Historical,,,0.0,0.0
2018-11-25,3666.157,Historical,,,0.0,0.0
2018-11-26,5048.1720000000005,Historical,,,0.0,0.0
2018-11-27,1618.254,Historical,,,0.0,0.0
2018-11-28,6912.944,Historical,,,0.0,0.0
2018-11-29,491.888,Historical,,,0.0,0.0
2018-11-30,6645.282,Historical,,,0.0,0.0
2018-12-01,5331.178,Historical,,,0.0,0.0
2018-12-02,9951.182,Historical,,,0.0,0.0
2018-12-03,1403.842,Historical,,,0.0,0.0
2018-12-04,2639.638,Historical,,,0.0,0.0
2018-12-05,1453.136,Historical,,,0.0,0.0
2018-12-06,10.68,Historical,,,0.0,0.0
2018-12-07,2916.514,Historical,,,0.0,0.0
2018-12-08,7643.041,Historical,,,0.0,0.0
2018-12-09,5470.39,Historical,,,0.0,0.0
2018-12-10,3873.559,Historical,,,0.0,0.0
2018-12-11,2025.035,Historical,,,0.0,0.0
2018-12-13,580.936,Historical,,,0.0,0.0
2018-12-14,3897.714,Historical,,,0.0,0.0
2018-12-15,306.88800000000003,Historical,,,0.0,0.0
2018-12-16,858.702,Historical,,,0.0,0.0
2018-12-17,2027.758,Historical,,,0.0,0.0
2018-12-18,3645.911,Historical,,,0.0,0.0
2018-12-19,1895.926,Historical,,,0.0,0.0
2018-12-20,377.736,Historical,,,0.0,0.0
2018-12-21,2140.94,Historical,,,0.0,0.0
2018-12-22,7442.021,Historical,,,0.0,0.0
2018-12-23,1926.776,Historical,,,0.0,0.0
2018-12-24,6233.054,Historical,,,0.0,0.0
2018-12-25,2698.927,Historical,,,0.0,0.0
2018-12-26,814.5939999999999,Historical,,,0.0,0.0
2018-12-27,177.636,Historical,,,0.0,0.0
2018-12-28,1657.3508000000002,Historical,,,0.0,0.0
2018-12-29,2915.534,Historical,,,0.0,0.0
2018-12-30,713.7900000000001,Historical,,,0.0,0.0
2015-01-03,1003.4742919449176,Forecast,-1511.775699701912,3766.108054483792,-1511.775699701912,3766.108054483792
2015-01-04,752.4074438513223,Forecast,-2082.20586228897,3611.22379951468,-2082.20586228897,3611.22379951468
2015-01-05,642.126851165843,Forecast,-2137.25970975243,3596.4152928707326,-2137.25970975243,3596.4152928707326
2015-01-06,973.4992435022256,Forecast,-1620.3201683213322,3728.365271965474,-1620.3201683213322,3728.365271965474
2015-01-07,496.3924099681648,Forecast,-2518.871206875075,3274.651175961727,-2518.871206875075,3274.651175961727
2015-01-09,509.4976755181423,Forecast,-2264.1244397857213,3394.086333151677,-2264.1244397857213,3394.086333151677
2015-01-10,951.8398818005452,Forecast,-1815.702207621775,3451.0111547498227,-1815.702207621775,3451.0111547498227
2015-01-11,719.7091253294466,Forecast,-2132.6446971707987,3347.930289545568,-2132.6446971707987,3347.930289545568
2015-01-13,986.39223016928,Forecast,-1876.5203025843343,3877.9457030199073,-1876.5203025843343,3877.9457030199073
2015-01-14,534.7989094573012,Forecast,-2120.162207906374,3280.88174137926,-2120.162207906374,3280.88174137926
2015-01-15,-27.24553633915218,Forecast,-2601.988904378108,2849.7257441320708,-2601.988904378108,2849.7257441320708
2015-01-16,600.8284846767083,Forecast,-2226.4970792718177,3411.697914992416,-2226.4970792718177,3411.697914992416
2015-01-18,861.0950110943745,Forecast,-1780.8036861483265,3709.004678689108,-1780.8036861483265,3709.004678689108
2015-01-19,794.3464135588214,Forecast,-2044.441032133729,3470.7313356597087,-2044.441032133729,3470.7313356597087
2015-01-20,1168.2697593916257,Forecast,-1607.321911969873,3746.426394593402,-1607.321911969873,3746.426394593402
2015-01-23,812.2661508979045,Forecast,-1842.4651085949297,3650.634565317603,-1842.4651085949297,3650.634565317603
2015-01-26,985.3299700783242,Forecast,-1745.3570872195182,3894.214110267519,-1745.3570872195182,3894.214110267519
2015-01-27,1340.290391091274,Forecast,-1506.7861710858613,3996.702838415143,-1506.7861710858613,3996.702838415143
2015-01-28,878.5081756123946,Forecast,-1953.6305019201616,3700.749875570442,-1953.6305019201616,3700.749875570442
2015-01-30,893.5583206193041,Forecast,-1814.051671241086,3583.345217347948,-1814.051671241086,3583.345217347948
2015-01-31,1321.104378064874,Forecast,-1439.2209167604651,3987.997210187688,-1439.2209167604651,3987.997210187688
2015-02-01,1063.144306070797,Forecast,-1661.2610897234488,3792.32551703669,-1661.2610897234488,3792.32551703669
2015-02-02,937.6463685932944,Forecast,-1914.2442723107704,3674.805837451844,-1914.2442723107704,3674.805837451844
2015-02-03,1245.224482169499,Forecast,-1423.3091138002887,3965.5394983414526,-1423.3091138002887,3965.5394983414526
2015-02-04,735.6965586454336,Forecast,-1948.260075223776,3487.9301572911027,-1948.260075223776,3487.9301572911027
2015-02-06,658.9815008103071,Forecast,-2200.817465621343,3513.707192935243,-2200.817465621343,3513.707192935243
2015-02-07,1044.9500859699374,Forecast,-1579.894934178532,3704.517825964744,-1579.894934178532,3704.517825964744
2015-02-08,749.8714923433146,Forecast,-1866.120063710306,3511.355179863485,-1866.120063710306,3511.355179863485
2015-02-11,348.4704645592625,Forecast,-2303.8455950441985,3208.4474716626146,-2303.8455950441985,3208.4474716626146
2015-02-12,-290.0846565373866,Forecast,-2977.132493602629,2427.044372546733,-2977.132493602629,2427.044372546733
2015-02-14,656.8579755370629,Forecast,-2045.271964348558,3385.0301314319563,-2045.271964348558,3385.0301314319563
2015-02-15,379.9303043730903,Forecast,-2334.916518772216,3108.8513180802565,-2334.916518772216,3108.8513180802565
2015-02-16,250.38409201274428,Forecast,-2470.328012220273,2947.734190951286,-2470.328012220273,2947.734190951286
2015-02-17,569.6072824787842,Forecast,-2019.610260056268,3254.345957042968,-2019.610260056268,3254.345957042968
2015-02-18,87.85396377647362,Forecast,-2673.024442244395,2946.927020103476,-2673.024442244395,2946.927020103476
2015-02-20,115.03133904239635,Forecast,-2763.195923860883,2771.379385761348,-2763.195923860883,2771.379385761348
2015-02-21,576.1796838293023,Forecast,-2201.5172586049957,3287.776589713288,-2201.5172586049957,3287.776589713288
2015-02-22,370.5414126666567,Forecast,-2260.13542698241,3056.93321348412,-2260.13542698241,3056.93321348412
2015-02-23,315.8479810515945,Forecast,-2637.1636047005227,3141.186493810688,-2637.1636047005227,3141.186493810688
2015-02-24,712.0637388793666,Forecast,-1942.416385227435,3649.7613336357695,-1942.416385227435,3649.7613336357695
2015-02-27,486.23095545848594,Forecast,-2090.321121879677,3338.925434811211,-2090.321121879677,3338.925434811211
2015-03-01,877.284379846629,Forecast,-1987.4444760089648,3581.673597225285,-1987.4444760089648,3581.673597225285
2015-03-02,881.0344695275326,Forecast,-1865.911177592687,3728.2630440276985,-1865.911177592687,3728.2630440276985
2015-03-03,1327.838299266211,Forecast,-1420.5234164585756,4165.224074573039,-1420.5234164585756,4165.224074573039
2015-03-04,965.4216143639276,Forecast,-1794.8825893862388,3815.925107752445,-1794.8825893862388,3815.925107752445
2015-03-05,488.7877093929905,Forecast,-2341.454238904877,3160.206242390476,-2341.454238904877,3160.206242390476
2015-03-07,1739.538256703181,Forecast,-796.429049442353,4287.550081376782,-796.429049442353,4287.550081376782
2015-03-10,2015.8840726636288,Forecast,-697.0164895284682,4827.695969593973,-697.0164895284682,4827.695969593973
2015-03-11,1621.1199116962837,Forecast,-1317.7856374874902,4214.575452149835,-1317.7856374874902,4214.575452149835
2015-03-14,2244.299786894672,Forecast,-420.69823411908806,5118.935835454626,-420.69823411908806,5118.935835454626
2015-03-15,2038.6640222976896,Forecast,-714.9161141452868,4919.8358841090685,-714.9161141452868,4919.8358841090685
2015-03-16,1961.1446894148548,Forecast,-899.0371527807479,4473.119683568513,-899.0371527807479,4473.119683568513
2015-03-17,2312.1648037176287,Forecast,-269.01416690412924,5091.48901754289,-269.01416690412924,5091.48901754289
2015-03-18,1841.3791576812885,Forecast,-916.492731985372,4725.438758965371,-916.492731985372,4725.438758965371
2015-03-19,1245.949989026949,Forecast,-1483.2343762350347,3747.955415646492,-1483.2343762350347,3747.955415646492
2015-03-21,2237.307423742327,Forecast,-680.1850368215104,4848.67914674269,-680.1850368215104,4848.67914674269
2015-03-22,1960.868671936534,Forecast,-869.1789965007112,4761.609630146639,-869.1789965007112,4761.609630146639
2015-03-23,1817.148245440528,Forecast,-911.0861194237434,4456.744269442075,-911.0861194237434,4456.744269442075
2015-03-24,2107.6610976867864,Forecast,-638.0308988615969,4855.164312099882,-638.0308988615969,4855.164312099882
2015-03-25,1582.997650338235,Forecast,-1396.513015265924,4372.240666936982,-1396.513015265924,4372.240666936982
2015-03-26,941.0812669154652,Forecast,-1735.7273168651966,3733.6207106750953,-1735.7273168651966,3733.6207106750953
2015-03-28,1863.731284763703,Forecast,-820.6851754790914,4642.304814863007,-820.6851754790914,4642.304814863007
2015-03-29,1565.6241636487543,Forecast,-1084.4641762005826,4225.042690693935,-1084.4641762005826,4225.042690693935
2015-03-30,1408.7272370453811,Forecast,-1449.4309311839636,3952.810892340469,-1449.4309311839636,3952.810892340469
2015-03-31,1694.3389195128525,Forecast,-875.4709484319128,4386.530813741894,-875.4709484319128,4386.530813741894
2015-04-01,1172.6510585018343,Forecast,-1534.4632648566735,3986.604576417056,-1534.4632648566735,3986.604576417056
2015-04-02,541.0216630846419,Forecast,-2190.606716656264,3381.6312324076034,-2190.606716656264,3381.6312324076034
2015-04-04,1503.2025079648993,Forecast,-1434.2559758623488,4230.179198312251,-1434.2559758623488,4230.179198312251
2015-04-05,1232.562457825088,Forecast,-1407.8483531427134,4059.836184090641,-1407.8483531427134,4059.836184090641
2015-04-06,1106.9425500483264,Forecast,-1477.8824706401888,3783.494887066191,-1477.8824706401888,3783.494887066191
2015-04-07,1426.5845919688052,Forecast,-1215.7879650790455,4190.151505049744,-1215.7879650790455,4190.151505049744
2015-04-08,940.6075681307012,Forecast,-1749.6172956961202,3552.5789077398445,-1749.6172956961202,3552.5789077398445
2015-04-11,1377.9898962640084,Forecast,-1392.4415097349274,4046.453373060307,-1392.4415097349274,4046.453373060307
2015-04-12,1139.6953216249512,Forecast,-1586.3106144756484,3902.02735640719,-1586.3106144756484,3902.02735640719
2015-04-13,1043.435549545729,Forecast,-1705.722325363456,3708.979445509388,-1705.722325363456,3708.979445509388
2015-04-15,924.4657754816724,Forecast,-1712.9612719499214,3526.2616995115573,-1712.9612719499214,3526.2616995115573
2015-04-16,346.3268957269369,Forecast,-2303.9927464184325,3012.079109348909,-2303.9927464184325,3012.079109348909
2015-04-18,1399.2963490266905,Forecast,-1297.252517288791,3989.8064433202208,-1297.252517288791,3989.8064433202208
2015-04-19,1164.1878359742673,Forecast,-1625.8047002225574,3998.021721171803,-1625.8047002225574,3998.021721171803
2015-04-20,1066.7530143098224,Forecast,-1541.7970878954916,3874.895326701142,-1541.7970878954916,3874.895326701142
2015-04-21,1406.9714621587775,Forecast,-1320.104680053169,4281.127776959184,-1320.104680053169,4281.127776959184
2015-04-22,933.9520489553156,Forecast,-1794.6956890774245,3579.51574719725,-1794.6956890774245,3579.51574719725
2015-04-23,344.2252056703749,Forecast,-2293.711329783987,3270.048099000296,-2293.711329783987,3270.048099000296
2015-04-25,1367.94425601239,Forecast,-1247.3657226391797,4098.991275486746,-1247.3657226391797,4098.991275486746
2015-04-26,1116.6309298725378,Forecast,-1402.7558176527982,3896.839554842105,-1402.7558176527982,3896.839554842105
2015-04-28,1327.5898987739006,Forecast,-1279.8618420508085,4254.470617584697,-1279.8618420508085,4254.470617584697
2015-04-29,840.3930512982809,Forecast,-1906.668616109954,3718.049789672745,-1906.668616109954,3718.049789672745
2015-04-30,238.52636524305865,Forecast,-2328.147932547712,2844.0542957749003,-2328.147932547712,2844.0542957749003
2015-05-02,1246.2743362677977,Forecast,-1393.9123579421966,4118.118890485664,-1393.9123579421966,4118.118890485664
2015-05-03,991.9876791554624,Forecast,-1819.051765954745,3821.8070108994193,-1819.051765954745,3821.8070108994193
2015-05-04,879.0540197550383,Forecast,-1788.9715424818198,3601.026511715382,-1788.9715424818198,3601.026511715382
2015-05-05,1208.3360103390935,Forecast,-1569.2218367494047,3820.419003039097,-1569.2218367494047,3820.419003039097
2015-05-06,729.6670379370148,Forecast,-2223.5742783818628,3594.195552870503,-2223.5742783818628,3594.195552870503
2015-05-07,140.1239280040151,Forecast,-2538.228615724123,2897.329171034099,-2538.228615724123,2897.329171034099
2015-05-08,740.9791621445362,Forecast,-1911.0859237505797,3447.222160701665,-1911.0859237505797,3447.222160701665
2015-05-09,1182.9268758539397,Forecast,-1457.4988805057142,4000.578534033219,-1457.4988805057142,4000.578534033219
2015-05-10,950.6187883193902,Forecast,-1828.7473770383167,3627.568012575868,-1828.7473770383167,3627.568012575868
2015-05-11,861.9777799090164,Forecast,-2002.954907483904,3570.2770908288344,-2002.954907483904,3570.2770908288344
2015-05-12,1217.2852318617502,Forecast,-1511.111282674109,3922.7481696514496,-1511.111282674109,3922.7481696514496
2015-05-13,765.7406988243315,Forecast,-1979.4598542112265,3435.226051317226,-1979.4598542112265,3435.226051317226
2015-05-14,203.75319907231253,Forecast,-2828.947012206155,2981.075855849681,-2828.947012206155,2981.075855849681
2015-05-16,1300.2355226031664,Forecast,-1473.4826964172464,4057.267495476584,-1473.4826964172464,4057.267495476584
2015-05-17,1092.719210890067,Forecast,-1527.266900389903,3724.519435858801,-1527.266900389903,3724.519435858801
2015-05-18,1026.6741378687689,Forecast,-1654.402717838028,3731.76630627844,-1654.402717838028,3731.76630627844
2015-05-19,1401.827380224606,Forecast,-1381.376204838586,4172.371217129833,-1381.376204838586,4172.371217129833
2015-05-20,966.897040287824,Forecast,-1736.498905486376,3702.886432577635,-1736.498905486376,3702.886432577635
2015-05-21,417.8959002227717,Forecast,-2341.54208021098,3090.094090408383,-2341.54208021098,3090.094090408383
2015-05-22,1055.1126806223876,Forecast,-1926.999949715877,3702.897117954416,-1926.999949715877,3702.897117954416
2015-05-23,1528.36437904283,Forecast,-1465.0523043655196,4445.735068704184,-1465.0523043655196,4445.735068704184
2015-05-24,1321.5551412490372,Forecast,-1430.751134559251,3873.21993335524,-1430.751134559251,3873.21993335524
2015-05-25,1252.0087912306706,Forecast,-1380.0291259811495,4151.311308048767,-1380.0291259811495,4151.311308048767
2015-05-26,1619.570669500736,Forecast,-1024.9818163498708,4361.027096934178,-1024.9818163498708,4361.027096934178
2015-05-27,1173.177021040049,Forecast,-1455.5070571500382,3647.0846007317296,-1455.5070571500382,3647.0846007317296
2015-05-28,609.1510312455863,Forecast,-2113.5544655469066,3133.485881955987,-2113.5544655469066,3133.485881955987
2015-05-30,1680.5258068714245,Forecast,-1215.1417440784678,4561.209499666965,-1215.1417440784678,4561.209499666965
2015-05-31,1450.6294771595915,Forecast,-1231.9426060034104,4173.35655639254,-1231.9426060034104,4173.35655639254
2015-06-01,1356.3691216073382,Forecast,-1421.9314262404705,4092.342604154988,-1421.9314262404705,4092.342604154988
2015-06-02,1698.1756387304172,Forecast,-1162.586264354893,4359.112367112988,-1162.586264354893,4359.112367112988
2015-06-03,1225.5799233836506,Forecast,-1520.5478436354467,3824.045141521592,-1520.5478436354467,3824.045141521592
2015-06-04,635.4928083417394,Forecast,-2096.6934380429648,3247.3714410263915,-2096.6934380429648,3247.3714410263915
2015-06-06,1657.3917485323925,Forecast,-1012.333125947756,4419.878086574548,-1012.333125947756,4419.878086574548
2015-06-07,1405.0869897085504,Forecast,-1422.736292775762,3990.567721323165,-1422.736292775762,3990.567721323165
2015-06-08,1290.5473503373998,Forecast,-1379.9576424400043,3994.0338809904215,-1379.9576424400043,3994.0338809904215
2015-06-09,1614.549915458475,Forecast,-1099.0837656185852,4365.725857611927,-1099.0837656185852,4365.725857611927
2015-06-10,1126.894184765771,Forecast,-1509.148796312432,3910.002961332945,-1509.148796312432,3910.002961332945
2015-06-13,1531.4331800970635,Forecast,-1161.400005180445,4138.154973677516,-1161.400005180445,4138.154973677516
2015-06-14,1276.0704597969118,Forecast,-1475.6676380438537,3884.375681758352,-1475.6676380438537,3884.375681758352
2015-06-15,1161.3223022668776,Forecast,-1710.0584730344272,3918.996621599836,-1710.0584730344272,3918.996621599836
2015-06-16,1487.7581557695005,Forecast,-1252.7460685602684,4298.985205223512,-1252.7460685602684,4298.985205223512
2015-06-17,1004.9098769509434,Forecast,-1768.2301845402462,3673.501642034277,-1768.2301845402462,3673.501642034277
2015-06-18,409.5574579884008,Forecast,-2237.4319225898007,3079.2919998732123,-2237.4319225898007,3079.2919998732123
2015-06-20,1434.7647501289698,Forecast,-1236.4242546657922,4360.726268643298,-1236.4242546657922,4360.726268643298
2015-06-21,1190.2131016673195,Forecast,-1710.8265972706467,3983.4442649458174,-1710.8265972706467,3983.4442649458174
2015-06-22,1086.805695304655,Forecast,-1670.234601265675,3825.067116914648,-1670.234601265675,3825.067116914648
2015-06-23,1424.7276416496882,Forecast,-1432.8343510832854,4181.377821303159,-1432.8343510832854,4181.377821303159
2015-06-24,953.1490358268684,Forecast,-1561.2051878692516,3694.502563402389,-1561.2051878692516,3694.502563402389
2015-06-25,368.5208830320686,Forecast,-2431.6640154280462,3043.3178663172484,-2431.6640154280462,3043.3178663172484
2015-06-27,1412.4395456014754,Forecast,-1201.6545218787544,4271.76970356285,-1201.6545218787544,4271.76970356285
2015-06-28,1175.4516823519302,Forecast,-1417.2222210620955,3732.607169314185,-1417.2222210620955,3732.607169314185
2015-06-29,1078.224750158415,Forecast,-1815.707788001311,3950.6508439192,-1815.707788001311,3950.6508439192
2015-06-30,1420.8755547694266,Forecast,-1266.4521410714146,4085.933460559083,-1266.4521410714146,4085.933460559083
2015-07-01,952.564168099616,Forecast,-1870.5575161699,3791.069555653724,-1870.5575161699,3791.069555653724
2015-07-02,369.7873588885079,Forecast,-2291.216854279089,3109.8253334128635,-2291.216854279089,3109.8253334128635
2015-07-04,1413.595816631167,Forecast,-1224.0544173970422,4132.993213357143,-1224.0544173970422,4132.993213357143
2015-07-05,1174.9706372096978,Forecast,-1461.0585607745206,3966.571666293434,-1461.0585607745206,3966.571666293434
2015-07-06,1075.3234257556,Forecast,-1623.7469520181958,3529.915409842075,-1623.7469520181958,3529.915409842075
2015-07-07,1415.0033788797316,Forecast,-1385.5262316585558,4191.615260152135,-1385.5262316585558,4191.615260152135
2015-07-08,943.414383331286,Forecast,-1647.7220274233837,3707.9903369380895,-1647.7220274233837,3707.9903369380895
2015-07-09,357.2987620485657,Forecast,-2484.715955232085,3077.5247561966034,-2484.715955232085,3077.5247561966034
2015-07-11,1395.180576524319,Forecast,-1390.2416620900804,4017.8947835016697,-1390.2416620900804,4017.8947835016697
2015-07-12,1154.385041416681,Forecast,-1526.3732078264577,3993.03258417063,-1526.3732078264577,3993.03258417063
2015-07-13,1053.3260873989736,Forecast,-1499.3682257698945,4004.246356759228,-1499.3682257698945,4004.246356759228
2015-07-14,1392.4799240123573,Forecast,-1280.652225102967,3956.280442229529,-1280.652225102967,3956.280442229529
2015-07-15,921.3357537917992,Forecast,-1902.8439238223732,3696.84403084715,-1902.8439238223732,3696.84403084715
2015-07-18,1380.4481636727012,Forecast,-1333.823323399483,4174.320508025057,-1333.823323399483,4174.320508025057
2015-07-19,1143.9470560277855,Forecast,-1625.8003178274494,3879.073240055536,-1625.8003178274494,3879.073240055536
2015-07-20,1047.9250028809754,Forecast,-1579.5085670880526,3772.188876031271,-1579.5085670880526,3772.188876031271
2015-07-21,1392.6988962076296,Forecast,-1312.933251249367,4161.801350029638,-1312.933251249367,4161.801350029638
2015-07-22,927.5734994007054,Forecast,-1875.3944220619903,3797.300063170719,-1875.3944220619903,3797.300063170719
2015-07-23,349.1304401364885,Forecast,-2406.023117068149,3112.052629165545,-2406.023117068149,3112.052629165545
2015-07-25,1405.081810647865,Forecast,-1259.7132117811664,4174.67298629143,-1259.7132117811664,4174.67298629143
2015-07-26,1174.1334452940864,Forecast,-1516.755402823541,4018.030608992356,-1516.755402823541,4018.030608992356
2015-07-27,1083.0555650789024,Forecast,-1578.2787380427203,3828.3567555315126,-1578.2787380427203,3828.3567555315126
2015-07-28,1432.008140589318,Forecast,-1399.3991878924917,4164.395798445451,-1399.3991878924917,4164.395798445451
2015-07-30,394.048483232172,Forecast,-2537.817150561105,3087.8208005969423,-2537.817150561105,3087.8208005969423
2015-08-01,1451.6220337953823,Forecast,-1197.8700142049706,4475.004571796376,-1197.8700142049706,4475.004571796376
2015-08-02,1220.0509328419207,Forecast,-1429.246483744343,4022.723944533407,-1429.246483744343,4022.723944533407
2015-08-03,1127.528550212595,Forecast,-1453.0347980556974,3902.763548177362,-1453.0347980556974,3902.763548177362
2015-08-04,1474.3775934599016,Forecast,-1269.0655785711062,4383.9947731746615,-1269.0655785711062,4383.9947731746615
2015-08-05,1009.9884594547292,Forecast,-1777.3928010750635,3800.662956282472,-1777.3928010750635,3800.662956282472
2015-08-06,431.10953381946285,Forecast,-2288.341019063293,3205.2464045383185,-2288.341019063293,3205.2464045383185
2015-08-08,1483.7330058387402,Forecast,-1404.9171715089778,4251.851169595105,-1404.9171715089778,4251.851169595105
2015-08-09,1250.6029956988696,Forecast,-1436.541228580567,4038.7467481667672,-1436.541228580567,4038.7467481667672
2015-08-11,1505.300524274414,Forecast,-1201.888620773815,4089.445982629884,-1201.888620773815,4089.445982629884
2015-08-12,1043.484838630055,Forecast,-1630.4911348516475,3555.0053402056164,-1630.4911348516475,3555.0053402056164
2015-08-15,1537.8186508630888,Forecast,-1172.5392990354967,4201.11509615361,-1172.5392990354967,4201.11509615361
2015-08-16,1316.5151273173656,Forecast,-1473.9819709296762,4253.3016739499535,-1473.9819709296762,4253.3016739499535
2015-08-17,1237.989907223326,Forecast,-1623.0867362372342,4059.643418729529,-1623.0867362372342,4059.643418729529
2015-08-19,1160.928757514757,Forecast,-1624.984982647973,4025.40629463842,-1624.984982647973,4025.40629463842
2015-08-20,608.9443221458987,Forecast,-2104.7636941072205,3431.779184083108,-2104.7636941072205,3431.779184083108
2015-08-22,1728.8688875347916,Forecast,-1295.0787677547987,4380.9674064201145,-1295.0787677547987,4380.9674064201145
2015-08-23,1535.8598630722695,Forecast,-1036.4833369945309,4352.03794418842,-1036.4833369945309,4352.03794418842
2015-08-24,1486.8626373747215,Forecast,-1219.0190524837064,4302.873499126633,-1219.0190524837064,4302.873499126633
2015-08-25,1882.0670665308735,Forecast,-822.14276173087,4660.636927445831,-822.14276173087,4660.636927445831
2015-08-26,1470.593116433331,Forecast,-1286.9846595256708,4284.316155590831,-1286.9846595256708,4284.316155590831
2015-08-27,948.7783518646144,Forecast,-1667.7814144246072,3799.8690950650775,-1667.7814144246072,3799.8690950650775
2015-08-29,2125.640068361928,Forecast,-418.63354269243416,5025.131252317685,-418.63354269243416,5025.131252317685
2015-08-30,1958.185638309126,Forecast,-745.8842400426098,4644.4062779454,-745.8842400426098,4644.4062779454
2015-08-31,1932.004583407212,Forecast,-805.5688113010997,4814.001847902616,-805.5688113010997,4814.001847902616
2015-09-01,2346.7197307278943,Forecast,-360.834515411972,5216.519587924131,-360.834515411972,5216.519587924131
2015-09-02,1950.9235171382888,Forecast,-687.8749326225266,4760.861880314229,-687.8749326225266,4760.861880314229
2015-09-03,1440.477688081435,Forecast,-1116.3175922029736,4220.482843908246,-1116.3175922029736,4220.482843908246
2015-09-05,2625.57163382762,Forecast,-134.72585428406478,5437.753053949803,-134.72585428406478,5437.753053949803
2015-09-06,2454.3807054009994,Forecast,-362.1423625446034,5241.358069602445,-362.1423625446034,5241.358069602445
2015-09-07,2418.969431174419,Forecast,-85.41698387586587,5289.115070022156,-85.41698387586587,5289.115070022156
2015-09-08,2818.880324047453,Forecast,122.04401212579138,5562.921412988459,122.04401212579138,5562.921412988459
2015-09-09,2402.719880409317,Forecast,-246.3102773895565,5341.841336252909,-246.3102773895565,5341.841336252909
2015-09-10,1866.4587681421729,Forecast,-961.8420231190986,4674.421557340978,-961.8420231190986,4674.421557340978
2015-09-11,2510.4084305299566,Forecast,-193.69161568257104,5210.660269224077,-193.69161568257104,5210.660269224077
2015-09-12,2984.467815614386,Forecast,198.3303982868086,5475.630629548554,198.3303982868086,5475.630629548554
2015-09-13,2772.675932732529,Forecast,177.9739674171293,5496.762992014338,177.9739674171293,5496.762992014338
2015-09-14,2692.537624404318,Forecast,23.09622091672004,5395.430025210394,23.09622091672004,5395.430025210394
2015-09-15,3044.1184631871392,Forecast,528.0815344202628,5819.621081553047,528.0815344202628,5819.621081553047
2015-09-16,2576.6072684261653,Forecast,-238.4995579840775,5344.018379346826,-238.4995579840775,5344.018379346826
2015-09-17,1986.6055789970203,Forecast,-722.7530447919927,4755.712581187285,-722.7530447919927,4755.712581187285
2015-09-19,2992.6612681375427,Forecast,85.83619424533617,5605.133628504036,85.83619424533617,5605.133628504036
2015-09-20,2724.056473924008,Forecast,17.535606361012768,5524.312697001352,17.535606361012768,5524.312697001352
2015-09-21,2587.491357854127,Forecast,61.911348702109045,5427.684285792943,61.911348702109045,5427.684285792943
2015-09-22,2883.729601113312,Forecast,278.6800557127188,5636.485554528105,278.6800557127188,5636.485554528105
2015-09-23,2362.63739713108,Forecast,-249.4618926661588,5147.419197896847,-249.4618926661588,5147.419197896847
2015-09-24,1721.4630005274298,Forecast,-934.8545900536936,4365.898882209497,-934.8545900536936,4365.898882209497
2015-09-25,2261.793020026932,Forecast,-394.5770051307493,5091.4162229788535,-394.5770051307493,5091.4162229788535
2015-09-26,2634.7795884807592,Forecast,-72.65429001511998,5342.48565699775,-72.65429001511998,5342.48565699775
2015-09-27,2325.674498248015,Forecast,-381.0540621256158,5027.53520827258,-381.0540621256158,5027.53520827258
2015-09-28,2153.138023093875,Forecast,-497.605169012694,4572.352711465431,-497.605169012694,4572.352711465431
2015-09-29,2418.318614988829,Forecast,-520.9727415713697,5150.29254261136,-520.9727415713697,5150.29254261136
2015-09-30,1871.4021856643265,Forecast,-790.1627435283468,4395.330585118811,-790.1627435283468,4395.330585118811
2015-10-01,1209.89045801174,Forecast,-1656.462158374996,4237.848504178062,-1656.462158374996,4237.848504178062
2015-10-02,1735.5572229250945,Forecast,-1002.9686368819564,4380.259725651854,-1002.9686368819564,4380.259725651854
